,customer,state,response,coverage,education,effective_to_date,employmentstatus,gender,location_code,marital_status,policy_type,policy_level,renew_offer_type,sales_channel,vehicle_class,vehicle_size,number_of_open_complaints,number_of_policies
6863,TW46585,Nevada,No,Basic,Bachelor,2011-01-28,Unemployed,M,Suburban,Single,Corporate Auto,1,Offer3,Call Center,Four-Door Car,Medsize,0,9
6864,PE42960,California,No,Basic,Bachelor,2011-01-07,Employed,M,Suburban,Divorced,Personal Auto,3,Offer2,Agent,Four-Door Car,Small,2,2
6865,LO28839,California,No,Basic,Bachelor,2011-02-05,Employed,F,Suburban,Married,Corporate Auto,3,Offer3,Branch,Four-Door Car,Medsize,3,9
6866,QY41855,Arizona,Yes,Extended,College,2011-02-01,Employed,F,Rural,Divorced,Personal Auto,3,Offer2,Agent,Four-Door Car,Medsize,0,2
6867,UA53326,Oregon,No,Extended,College,2011-02-28,Retired,F,Suburban,Single,Personal Auto,3,Offer4,Web,Four-Door Car,Large,0,1
6868,UK59933,California,No,Basic,College,2011-01-21,Unemployed,M,Suburban,Single,Personal Auto,3,Offer3,Call Center,Four-Door Car,Medsize,0,3
6869,LM37855,California,No,Basic,College,2011-01-28,Unemployed,M,Suburban,Married,Personal Auto,2,Offer1,Branch,SUV,Small,0,3
6870,UV89069,Nevada,No,Basic,Bachelor,2011-01-15,Employed,F,Rural,Married,Personal Auto,3,Offer2,Branch,Four-Door Car,Medsize,0,1
6871,NK40551,California,No,Extended,High School or Below,2011-01-16,Employed,F,Suburban,Married,Personal Auto,2,Offer3,Agent,Four-Door Car,Small,2,7
6872,RR47424,California,No,Premium,High School or Below,2011-01-24,Unemployed,F,Suburban,Married,Personal Auto,3,Offer1,Call Center,Luxury Car,Medsize,0,5
6873,DU68331,Oregon,No,Basic,College,2011-01-02,Employed,F,Rural,Married,Personal Auto,3,Offer1,Branch,Two-Door Car,Medsize,1,2
6874,LI76661,Oregon,No,Extended,Bachelor,2011-01-07,Employed,M,Urban,Married,Corporate Auto,3,Offer4,Call Center,Two-Door Car,Medsize,0,4
6875,CM94209,Oregon,No,Extended,High School or Below,2011-01-23,Employed,F,Urban,Married,Personal Auto,2,Offer1,Agent,Four-Door Car,Medsize,2,1
6876,BN38134,Washington,No,Extended,Bachelor,2011-01-07,Employed,F,Rural,Married,Personal Auto,3,Offer2,Branch,Two-Door Car,Large,2,8
6877,VQ72305,California,No,Basic,High School or Below,2011-01-19,Employed,M,Suburban,Married,Special Auto,2,Offer4,Branch,Sports Car,Small,0,2
6878,YK26558,California,No,Basic,College,2011-02-20,Unemployed,F,Rural,Divorced,Special Auto,3,Offer1,Branch,Four-Door Car,Medsize,0,8
6879,XU20264,Arizona,No,Premium,Bachelor,2011-02-03,Disabled,M,Suburban,Single,Personal Auto,3,Offer1,Branch,Four-Door Car,Medsize,0,9
6880,LG85340,Oregon,No,Basic,Bachelor,2011-02-03,Employed,F,Rural,Married,Personal Auto,3,Offer3,Agent,Sports Car,Medsize,0,7
6881,JZ64443,Washington,No,Extended,Bachelor,2011-02-06,Unemployed,F,Suburban,Single,Corporate Auto,3,Offer4,Agent,Four-Door Car,Large,3,3
6882,CY45848,Oregon,No,Premium,Bachelor,2011-01-30,Employed,F,Rural,Married,Personal Auto,1,Offer3,Branch,Four-Door Car,Medsize,1,1
6883,AU13233,California,No,Basic,High School or Below,2011-02-08,Employed,F,Urban,Married,Personal Auto,3,Offer4,Agent,Four-Door Car,Medsize,0,3
6884,IH35630,Oregon,Yes,Premium,High School or Below,2011-01-31,Employed,F,Suburban,Divorced,Personal Auto,3,Offer1,Call Center,Four-Door Car,Medsize,2,2
6885,JP55271,Oregon,No,Extended,High School or Below,2011-02-25,Employed,F,Rural,Married,Personal Auto,2,Offer2,Call Center,SUV,Small,0,4
6886,TT47031,Arizona,No,Basic,Bachelor,2011-02-04,Employed,F,Urban,Married,Personal Auto,1,Offer1,Web,Four-Door Car,Small,0,7
6887,JN55850,California,No,Extended,Doctor,2011-01-22,Employed,M,Urban,Married,Personal Auto,3,Offer2,Branch,Two-Door Car,Medsize,0,5
6888,LH94176,Arizona,No,Basic,High School or Below,2011-01-04,Employed,M,Suburban,Divorced,Personal Auto,3,Offer1,Branch,Four-Door Car,Medsize,3,2
6889,ZB87718,Arizona,Yes,Basic,College,2011-02-21,Unemployed,F,Suburban,Divorced,Personal Auto,1,Offer1,Agent,SUV,Medsize,0,4
6890,UQ40371,Nevada,No,Extended,Master,2011-01-23,Employed,F,Urban,Married,Special Auto,3,Offer4,Branch,Four-Door Car,Large,0,1
6891,XJ92660,Nevada,No,Basic,Master,2011-02-07,Employed,F,Rural,Married,Personal Auto,2,Offer4,Branch,Four-Door Car,Medsize,0,3
6892,SG51792,Arizona,No,Basic,Bachelor,2011-02-04,Employed,F,Suburban,Married,Corporate Auto,3,Offer2,Agent,Two-Door Car,Medsize,3,1
6893,DA73502,Oregon,Yes,Basic,Bachelor,2011-02-05,Employed,M,Urban,Divorced,Personal Auto,3,Offer1,Agent,Two-Door Car,Medsize,0,1
6894,UF81905,California,No,Basic,Doctor,2011-01-04,Disabled,F,Suburban,Married,Personal Auto,1,Offer2,Call Center,Four-Door Car,Medsize,0,3
6895,PL44132,Arizona,No,Extended,College,2011-01-18,Employed,M,Suburban,Single,Personal Auto,1,Offer2,Call Center,Two-Door Car,Medsize,0,1
6896,US29010,Oregon,No,Basic,Bachelor,2011-02-02,Unemployed,M,Suburban,Single,Corporate Auto,2,Offer2,Call Center,SUV,Medsize,3,1
6897,DW72445,Oregon,No,Extended,College,2011-01-29,Employed,M,Suburban,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Small,4,1
6898,MU53244,California,No,Extended,Bachelor,2011-02-24,Unemployed,F,Urban,Married,Personal Auto,2,Offer1,Web,SUV,Medsize,0,1
6899,EE57466,Arizona,Yes,Basic,High School or Below,2011-01-29,Retired,F,Suburban,Divorced,Personal Auto,1,Offer1,Branch,Four-Door Car,Medsize,0,1
6900,QV86635,California,No,Extended,Bachelor,2011-01-08,Employed,M,Urban,Single,Corporate Auto,3,Offer3,Branch,Two-Door Car,Medsize,0,7
6901,RT51330,California,No,Basic,Doctor,2011-01-25,Unemployed,F,Suburban,Married,Corporate Auto,3,Offer4,Branch,Four-Door Car,Large,0,1
6902,QW44380,Washington,No,Basic,High School or Below,2011-01-11,Employed,M,Suburban,Married,Personal Auto,2,Offer2,Call Center,Four-Door Car,Small,0,1
6903,IK66117,California,No,Basic,High School or Below,2011-01-03,Medical Leave,M,Suburban,Married,Special Auto,2,Offer2,Branch,Four-Door Car,Medsize,0,8
6904,TD86744,Arizona,Yes,Basic,High School or Below,2011-01-14,Employed,F,Suburban,Married,Personal Auto,3,Offer2,Agent,Sports Car,Medsize,0,2
6905,TX35222,Washington,No,Premium,College,2011-01-07,Employed,F,Suburban,Married,Personal Auto,2,Offer1,Branch,Luxury Car,Medsize,1,1
6906,PJ92694,California,No,Basic,High School or Below,2011-01-06,Employed,M,Urban,Divorced,Corporate Auto,3,Offer2,Branch,Four-Door Car,Medsize,0,8
6907,YM88338,California,No,Basic,Bachelor,2011-02-25,Employed,F,Suburban,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,0,3
6908,YN61339,Oregon,Yes,Premium,College,2011-02-16,Employed,M,Suburban,Married,Personal Auto,1,Offer2,Branch,Four-Door Car,Medsize,0,1
6909,FP45327,Washington,Yes,Basic,College,2011-01-11,Employed,M,Suburban,Married,Personal Auto,2,Offer2,Call Center,SUV,Medsize,0,5
6910,IZ26849,Oregon,No,Basic,Bachelor,2011-01-26,Employed,F,Suburban,Married,Personal Auto,3,Offer2,Branch,Two-Door Car,Small,0,8
6911,YY16391,Oregon,No,Premium,College,2011-02-03,Unemployed,M,Suburban,Single,Personal Auto,2,Offer3,Call Center,Four-Door Car,Medsize,0,2
6912,GX44284,California,No,Basic,Bachelor,2011-01-03,Employed,M,Rural,Divorced,Personal Auto,3,Offer1,Branch,Four-Door Car,Medsize,0,1
6913,LV14566,Nevada,No,Basic,Master,2011-01-04,Employed,M,Suburban,Divorced,Personal Auto,1,Offer4,Branch,Luxury Car,Large,0,1
6914,KQ50003,Arizona,No,Extended,High School or Below,2011-02-11,Employed,F,Urban,Divorced,Special Auto,1,Offer1,Branch,Four-Door Car,Medsize,0,2
6915,IW87075,Arizona,No,Basic,Bachelor,2011-02-05,Employed,M,Rural,Single,Personal Auto,3,Offer1,Call Center,Four-Door Car,Medsize,4,2
6916,QY46560,Arizona,No,Basic,Bachelor,2011-02-26,Unemployed,M,Suburban,Single,Personal Auto,2,Offer2,Agent,Two-Door Car,Medsize,0,1
6917,PD79570,Oregon,No,Premium,Bachelor,2011-02-21,Unemployed,F,Suburban,Single,Personal Auto,3,Offer2,Agent,Four-Door Car,Small,0,1
6918,IM78342,Oregon,No,Extended,College,2011-01-13,Unemployed,F,Suburban,Married,Personal Auto,3,Offer1,Branch,SUV,Medsize,2,3
6919,NT19879,Arizona,No,Basic,Bachelor,2011-02-18,Medical Leave,F,Suburban,Married,Personal Auto,3,Offer1,Call Center,Four-Door Car,Large,2,5
6920,SW98498,California,No,Extended,College,2011-01-19,Employed,M,Urban,Single,Personal Auto,1,Offer3,Call Center,Four-Door Car,Medsize,0,2
6921,WL42517,Washington,No,Basic,College,2011-02-10,Unemployed,F,Suburban,Single,Personal Auto,3,Offer1,Call Center,SUV,Medsize,0,1
6922,LR82946,Oregon,No,Basic,Bachelor,2011-01-14,Unemployed,M,Suburban,Single,Personal Auto,3,Offer3,Branch,Luxury SUV,Medsize,0,1
6923,KT61396,California,No,Extended,College,2011-01-16,Employed,F,Rural,Married,Corporate Auto,2,Offer2,Branch,Two-Door Car,Small,0,1
6924,GD56260,Oregon,No,Basic,Master,2011-02-04,Employed,F,Rural,Married,Personal Auto,3,Offer1,Agent,Two-Door Car,Medsize,0,1
6925,YD45660,Arizona,No,Basic,Bachelor,2011-02-15,Employed,F,Suburban,Married,Personal Auto,3,Offer4,Call Center,SUV,Medsize,0,3
6926,XN50058,California,No,Premium,Doctor,2011-01-21,Employed,M,Suburban,Single,Corporate Auto,3,Offer1,Agent,Four-Door Car,Medsize,0,8
6927,QO61775,California,No,Basic,Master,2011-02-01,Employed,M,Rural,Single,Personal Auto,2,Offer2,Agent,SUV,Medsize,0,1
6928,PZ67684,Arizona,No,Basic,College,2011-02-05,Employed,F,Suburban,Single,Personal Auto,2,Offer1,Agent,Luxury SUV,Small,0,3
6929,IK77998,Washington,No,Basic,High School or Below,2011-01-20,Unemployed,M,Suburban,Single,Personal Auto,2,Offer1,Agent,Four-Door Car,Medsize,0,1
6930,FL96333,Nevada,No,Extended,College,2011-01-07,Employed,M,Urban,Married,Personal Auto,3,Offer2,Web,Two-Door Car,Medsize,0,8
6931,EI58541,Washington,Yes,Basic,College,2011-01-24,Retired,F,Suburban,Married,Personal Auto,3,Offer2,Branch,Two-Door Car,Large,0,1
6932,WW68250,Oregon,No,Basic,Bachelor,2011-02-21,Employed,M,Suburban,Married,Personal Auto,3,Offer2,Agent,Four-Door Car,Small,0,1
6933,XT19780,Oregon,No,Basic,High School or Below,2011-02-16,Disabled,F,Suburban,Married,Personal Auto,3,Offer1,Branch,Two-Door Car,Small,0,9
6934,SE44262,California,No,Extended,Bachelor,2011-01-27,Unemployed,M,Suburban,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,0,1
6935,GO86980,Oregon,No,Basic,Bachelor,2011-01-04,Employed,F,Suburban,Married,Corporate Auto,2,Offer4,Call Center,Two-Door Car,Small,0,3
6936,ZB69355,Oregon,No,Basic,Bachelor,2011-02-13,Medical Leave,F,Suburban,Married,Personal Auto,3,Offer1,Call Center,Sports Car,Large,0,1
6937,TM12486,Oregon,No,Extended,High School or Below,2011-01-01,Retired,M,Suburban,Single,Personal Auto,3,Offer3,Web,Four-Door Car,Small,0,1
6938,NB86870,Arizona,Yes,Basic,High School or Below,2011-01-27,Unemployed,F,Suburban,Divorced,Personal Auto,3,Offer2,Agent,Four-Door Car,Medsize,0,2
6939,SS12362,California,No,Extended,High School or Below,2011-01-06,Unemployed,M,Suburban,Single,Special Auto,3,Offer2,Agent,Four-Door Car,Medsize,0,2
6940,VW58299,California,Yes,Basic,Bachelor,2011-02-05,Retired,M,Suburban,Divorced,Personal Auto,3,Offer1,Branch,SUV,Medsize,0,2
6941,TG37039,Oregon,No,Extended,Bachelor,2011-02-23,Unemployed,F,Suburban,Single,Personal Auto,3,Offer1,Branch,Four-Door Car,Medsize,0,9
6942,RO25639,Nevada,No,Basic,Doctor,2011-02-03,Employed,F,Urban,Married,Personal Auto,3,Offer2,Branch,Four-Door Car,Medsize,3,9
6943,JK35644,Oregon,No,Extended,Master,2011-01-29,Disabled,M,Urban,Single,Corporate Auto,1,Offer4,Agent,Four-Door Car,Medsize,0,1
6944,DK69871,Nevada,No,Basic,Master,2011-02-13,Employed,M,Urban,Divorced,Personal Auto,3,Offer1,Call Center,Four-Door Car,Medsize,0,2
6945,OU43146,Oregon,No,Basic,Bachelor,2011-01-10,Employed,M,Suburban,Married,Personal Auto,3,Offer2,Agent,Luxury SUV,Medsize,1,3
6946,KN47424,Oregon,No,Basic,High School or Below,2011-01-27,Employed,F,Urban,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,4,3
6947,ZX80668,Nevada,No,Basic,Bachelor,2011-01-10,Employed,M,Suburban,Single,Personal Auto,3,Offer1,Branch,SUV,Medsize,1,2
6948,OI80614,California,Yes,Extended,High School or Below,2011-02-13,Employed,M,Suburban,Married,Personal Auto,3,Offer2,Agent,Two-Door Car,Medsize,0,7
6949,JA44693,Oregon,No,Basic,College,2011-02-21,Unemployed,F,Suburban,Divorced,Personal Auto,3,Offer3,Branch,Four-Door Car,Small,0,2
6950,FI61059,Oregon,No,Basic,College,2011-02-13,Unemployed,M,Suburban,Single,Personal Auto,3,Offer3,Call Center,Four-Door Car,Medsize,1,3
6951,ZF81243,Nevada,Yes,Premium,Bachelor,2011-02-28,Employed,F,Rural,Divorced,Personal Auto,1,Offer2,Agent,Four-Door Car,Medsize,0,1
6952,XD19934,Oregon,No,Extended,High School or Below,2011-02-25,Employed,M,Rural,Single,Personal Auto,3,Offer2,Web,Four-Door Car,Medsize,0,2
6953,TA77711,Oregon,No,Basic,College,2011-01-09,Employed,M,Suburban,Married,Personal Auto,3,Offer3,Branch,SUV,Small,0,9
6954,PS92059,California,No,Basic,Doctor,2011-02-04,Employed,F,Rural,Married,Corporate Auto,3,Offer2,Branch,Four-Door Car,Medsize,0,3
6955,TT19625,Nevada,No,Basic,Bachelor,2011-01-05,Employed,F,Suburban,Married,Personal Auto,3,Offer1,Branch,Luxury Car,Medsize,0,8
6956,EV95033,Oregon,Yes,Basic,Master,2011-01-19,Employed,M,Suburban,Married,Special Auto,2,Offer3,Web,Two-Door Car,Small,0,1
6957,CS30775,California,No,Basic,High School or Below,2011-01-01,Unemployed,M,Suburban,Single,Personal Auto,3,Offer4,Web,Two-Door Car,Small,1,7
6958,CI51999,Arizona,No,Basic,College,2011-01-05,Medical Leave,M,Suburban,Married,Personal Auto,1,Offer1,Branch,SUV,Medsize,1,3
6959,HK96298,California,No,Basic,Master,2011-02-04,Employed,M,Rural,Divorced,Personal Auto,2,Offer4,Agent,Four-Door Car,Large,0,1
6960,UO59377,Arizona,Yes,Extended,High School or Below,2011-02-19,Retired,F,Suburban,Divorced,Personal Auto,3,Offer1,Agent,Four-Door Car,Large,0,2
6961,OU99581,California,No,Basic,Bachelor,2011-01-06,Employed,M,Rural,Married,Personal Auto,2,Offer2,Call Center,Four-Door Car,Large,0,2
6962,SN63066,Nevada,No,Basic,Bachelor,2011-01-23,Employed,F,Urban,Married,Personal Auto,2,Offer2,Branch,Luxury Car,Medsize,0,1
6963,DK92504,Arizona,No,Extended,High School or Below,2011-02-09,Employed,M,Suburban,Married,Corporate Auto,1,Offer3,Branch,Luxury Car,Small,0,1
6964,DW72437,Oregon,No,Basic,Master,2011-02-21,Employed,F,Urban,Married,Personal Auto,2,Offer3,Call Center,Two-Door Car,Medsize,0,1
6965,GE49670,Arizona,No,Premium,High School or Below,2011-02-28,Unemployed,M,Suburban,Married,Personal Auto,3,Offer3,Branch,Four-Door Car,Medsize,0,9
6966,TK38409,Nevada,Yes,Basic,College,2011-02-25,Employed,M,Suburban,Divorced,Personal Auto,3,Offer1,Agent,Two-Door Car,Medsize,0,1
6967,OD89873,Arizona,Yes,Basic,Bachelor,2011-02-19,Employed,M,Urban,Married,Corporate Auto,1,Offer2,Agent,Four-Door Car,Medsize,0,2
6968,KW41658,Arizona,No,Basic,Bachelor,2011-02-07,Employed,M,Suburban,Divorced,Personal Auto,3,Offer4,Call Center,Four-Door Car,Medsize,3,1
6969,UZ35113,California,No,Extended,Bachelor,2011-01-26,Employed,F,Rural,Married,Special Auto,2,Offer3,Branch,SUV,Medsize,0,3
6970,HO81102,Washington,No,Basic,High School or Below,2011-02-14,Employed,M,Suburban,Divorced,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,0,7
6971,SM42781,Arizona,No,Basic,Bachelor,2011-02-22,Unemployed,F,Urban,Married,Personal Auto,2,Offer1,Web,Luxury SUV,Small,1,5
6972,TB40283,California,Yes,Extended,Bachelor,2011-02-27,Unemployed,F,Suburban,Divorced,Corporate Auto,2,Offer1,Call Center,SUV,Medsize,0,2
6973,CR76145,California,Yes,Premium,College,2011-02-28,Unemployed,M,Suburban,Married,Personal Auto,2,Offer1,Branch,Four-Door Car,Large,0,1
6974,TK45392,California,Yes,Basic,Bachelor,2011-01-26,Employed,F,Urban,Married,Personal Auto,2,Offer2,Agent,Four-Door Car,Medsize,1,3
6975,JN78502,Washington,No,Basic,High School or Below,2011-01-28,Employed,F,Suburban,Married,Special Auto,3,Offer4,Web,SUV,Small,0,3
6976,KZ60207,Arizona,No,Basic,College,2011-01-16,Employed,M,Suburban,Married,Personal Auto,2,Offer4,Agent,Four-Door Car,Small,0,3
6977,BR50492,Arizona,No,Extended,Bachelor,2011-01-04,Employed,M,Urban,Married,Personal Auto,1,Offer1,Call Center,SUV,Medsize,0,2
6978,ES21306,California,No,Extended,Bachelor,2011-02-01,Unemployed,M,Suburban,Single,Personal Auto,3,Offer1,Branch,SUV,Small,0,9
6979,AT29024,California,No,Basic,High School or Below,2011-01-04,Employed,F,Suburban,Married,Corporate Auto,2,Offer2,Agent,Four-Door Car,Small,0,7
6980,NP23146,Arizona,No,Basic,College,2011-02-22,Employed,F,Urban,Married,Special Auto,2,Offer3,Branch,Two-Door Car,Medsize,0,4
6981,SY48471,California,No,Basic,High School or Below,2011-02-22,Employed,F,Urban,Married,Personal Auto,2,Offer1,Agent,Four-Door Car,Medsize,0,5
6982,GJ47397,Oregon,No,Basic,High School or Below,2011-02-12,Unemployed,M,Suburban,Married,Special Auto,2,Offer2,Agent,SUV,Medsize,0,2
6983,CE69971,Oregon,No,Extended,Master,2011-02-24,Medical Leave,F,Rural,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,1,7
6984,GM54859,Oregon,No,Extended,High School or Below,2011-01-21,Unemployed,M,Suburban,Single,Personal Auto,2,Offer3,Agent,Two-Door Car,Large,0,6
6985,WY27579,Oregon,No,Extended,Bachelor,2011-01-08,Employed,M,Rural,Single,Personal Auto,3,Offer2,Web,Two-Door Car,Large,0,5
6986,ZT87452,Oregon,No,Extended,Bachelor,2011-02-19,Employed,F,Rural,Divorced,Personal Auto,1,Offer2,Web,Four-Door Car,Small,0,1
6987,JM35350,California,No,Basic,College,2011-02-02,Retired,F,Suburban,Married,Special Auto,3,Offer2,Agent,Two-Door Car,Medsize,1,5
6988,PT40521,California,Yes,Extended,Bachelor,2011-02-27,Retired,F,Suburban,Single,Corporate Auto,1,Offer1,Agent,SUV,Medsize,3,1
6989,TN71469,Oregon,No,Basic,College,2011-02-05,Employed,F,Suburban,Single,Personal Auto,3,Offer2,Web,SUV,Medsize,0,1
6990,GE26813,Arizona,No,Basic,High School or Below,2011-01-06,Unemployed,M,Suburban,Divorced,Personal Auto,3,Offer1,Call Center,Four-Door Car,Small,0,6
6991,LU37653,Oregon,No,Extended,College,2011-01-27,Employed,F,Urban,Married,Corporate Auto,3,Offer4,Call Center,Four-Door Car,Medsize,0,2
6992,QW40254,Oregon,No,Basic,College,2011-01-21,Employed,M,Suburban,Married,Personal Auto,3,Offer4,Agent,Four-Door Car,Medsize,0,3
6993,MH76107,California,No,Basic,College,2011-01-08,Employed,M,Rural,Married,Personal Auto,3,Offer2,Agent,Sports Car,Medsize,0,1
6994,ZH28728,Oregon,No,Premium,Bachelor,2011-01-29,Unemployed,M,Suburban,Married,Personal Auto,3,Offer1,Call Center,SUV,Medsize,0,1
6995,SF29524,Oregon,No,Basic,Doctor,2011-01-05,Retired,M,Suburban,Divorced,Personal Auto,1,Offer3,Branch,Four-Door Car,Small,0,5
6996,WT21922,Arizona,No,Basic,High School or Below,2011-01-08,Employed,F,Rural,Married,Corporate Auto,1,Offer1,Branch,Sports Car,Medsize,0,2
6997,WZ56476,California,Yes,Extended,Doctor,2011-01-13,Unemployed,F,Suburban,Married,Personal Auto,3,Offer1,Agent,Four-Door Car,Medsize,1,4
6998,PP62909,Oregon,No,Basic,Master,2011-02-22,Unemployed,F,Rural,Single,Special Auto,2,Offer1,Agent,Sports Car,Medsize,0,2
6999,XY57950,California,No,Extended,College,2011-02-28,Unemployed,M,Suburban,Divorced,Special Auto,2,Offer1,Branch,Four-Door Car,Medsize,0,1
7000,RA97108,Oregon,No,Extended,High School or Below,2011-01-13,Unemployed,F,Suburban,Single,Personal Auto,2,Offer3,Call Center,Four-Door Car,Medsize,0,3
7001,LT57545,California,No,Basic,College,2011-01-21,Medical Leave,F,Rural,Married,Personal Auto,2,Offer1,Web,Four-Door Car,Medsize,0,5
7002,MM97107,Oregon,No,Premium,High School or Below,2011-01-18,Medical Leave,M,Suburban,Married,Personal Auto,2,Offer1,Agent,Two-Door Car,Medsize,0,2
7003,PO26937,Oregon,No,Premium,Bachelor,2011-01-18,Employed,M,Rural,Married,Corporate Auto,3,Offer3,Web,Four-Door Car,Medsize,0,8
7004,GJ99406,Arizona,Yes,Extended,College,2011-01-28,Employed,F,Rural,Married,Corporate Auto,2,Offer2,Call Center,Two-Door Car,Small,0,5
7005,LU86185,California,Yes,Extended,Master,2011-02-23,Unemployed,F,Suburban,Single,Corporate Auto,2,Offer1,Branch,Sports Car,Medsize,0,9
7006,RO82935,Nevada,No,Basic,High School or Below,2011-01-12,Medical Leave,F,Suburban,Married,Personal Auto,3,Offer1,Web,Two-Door Car,Small,4,2
7007,SC47383,Nevada,No,Basic,Bachelor,2011-02-03,Employed,F,Rural,Married,Corporate Auto,2,Offer1,Branch,Four-Door Car,Medsize,0,2
7008,LV27997,Oregon,Yes,Basic,College,2011-02-03,Employed,M,Urban,Married,Personal Auto,2,Offer2,Web,Four-Door Car,Medsize,0,2
7009,RJ32720,Arizona,No,Extended,College,2011-02-25,Employed,F,Suburban,Divorced,Personal Auto,3,Offer1,Web,Four-Door Car,Medsize,3,2
7010,KR90607,Washington,No,Basic,College,2011-02-26,Unemployed,F,Suburban,Single,Personal Auto,1,Offer1,Agent,SUV,Medsize,0,1
7011,PZ95949,Arizona,Yes,Extended,Doctor,2011-02-01,Employed,M,Suburban,Married,Personal Auto,3,Offer1,Branch,Two-Door Car,Medsize,4,1
7012,GI25850,Arizona,No,Basic,High School or Below,2011-01-31,Employed,F,Rural,Married,Personal Auto,3,Offer3,Call Center,Four-Door Car,Medsize,1,2
7013,QH60569,California,No,Extended,College,2011-01-17,Employed,F,Rural,Married,Personal Auto,3,Offer1,Agent,Two-Door Car,Medsize,0,2
7014,II27516,California,Yes,Extended,High School or Below,2011-01-07,Employed,M,Suburban,Married,Personal Auto,3,Offer2,Call Center,Two-Door Car,Large,0,3
7015,QI21338,Oregon,Yes,Premium,High School or Below,2011-02-14,Employed,F,Suburban,Married,Personal Auto,3,Offer2,Call Center,Two-Door Car,Small,0,1
7016,HG83893,Nevada,No,Basic,High School or Below,2011-02-11,Employed,F,Suburban,Married,Personal Auto,2,Offer3,Agent,SUV,Medsize,0,5
7017,RN66346,California,No,Basic,Master,2011-01-24,Employed,M,Rural,Divorced,Personal Auto,3,Offer3,Agent,Two-Door Car,Medsize,1,2
